NodeID,ParentID,x,y,z,cost,active
6068,5505,117.394,-32.1671,-41.0081,93.9331,1
6069,7,15.5623,0.271152,-95.757,213.808,1
6070,7,15.5625,0.271018,-95.7574,213.808,1
6071,3331,119.979,-38.4926,-29.5433,86.0736,1
6072,7,15.5625,0.270798,-95.7573,213.808,1
6073,7,15.5623,0.271233,-95.7569,213.808,1
6074,7,15.5625,0.271068,-95.7574,213.808,1
6075,7,15.5605,0.274517,-95.7516,213.808,1
6076,7,15.5605,0.274852,-95.7515,213.808,1
6077,7,15.5624,0.271123,-95.7571,213.808,1
6078,14,29.7746,-1.96787,-88.9884,197.997,1
6079,4528,177.844,-38.324,-15.0118,29.1989,1
6080,7,15.5624,0.270941,-95.7573,213.808,1
6081,7,15.5624,0.271047,-95.7571,213.808,1
6082,2507,151.05,-32.4831,-20.8061,55.9982,1
6083,4881,138.616,-29.8432,-22.0388,68.2643,1
6084,5932,37.9743,-4.48847,-83.9322,188.064,1
6085,7,15.5622,0.271365,-95.7567,213.808,1
6086,7,15.5625,0.270818,-95.7574,213.808,1
6087,7,15.5626,0.271019,-95.7575,213.808,1
6088,7,15.5604,0.274808,-95.7514,213.808,1
6089,7,15.5623,0.271156,-95.7568,213.808,1
6090,5389,31.8308,-2.52847,-87.8334,195.574,1
6091,7,15.5625,0.270933,-95.7574,213.808,1
6092,4949,96.0328,-25.0166,-51.3177,118.604,1
6093,5736,108.396,-28.4236,-45.7333,104.634,1
6094,7,15.5625,0.2711,-95.7573,213.808,1
6095,7,15.5624,0.271071,-95.757,213.808,1
6096,7,15.5621,0.271369,-95.7565,213.808,1
6097,7,15.5623,0.271434,-95.7567,213.808,1
6098,7,15.5622,0.271184,-95.7568,213.808,1
6099,7,15.5625,0.271,-95.7573,213.808,1
6100,4528,177.846,-38.3205,-15.0141,29.1998,1
6101,7,15.5607,0.273792,-95.7525,213.808,1
6102,4079,75.5933,-20.1255,-61.2646,141.855,1
6103,7,15.5625,0.271041,-95.7573,213.808,1
6104,4515,204.087,-46.0727,-6.42746,8.56948,1
6105,7,15.5619,0.271797,-95.7558,213.808,1
6106,7,15.5625,0.270888,-95.7572,213.808,1
6107,7,15.5623,0.271178,-95.757,213.808,1
6108,7,15.5606,0.274066,-95.7521,213.808,1
6109,7,15.5625,0.270963,-95.7572,213.808,1
6110,7,15.5625,0.270914,-95.7574,213.808,1
6111,14,29.7744,-1.96863,-88.9886,197.997,1
6112,7,15.5605,0.274311,-95.7517,213.808,1
6113,7,15.5605,0.274692,-95.7516,213.808,1
6114,5620,219.388,-66.7341,-0.499829,25.6159,1
6115,7,15.5622,0.271317,-95.7565,213.808,1
6116,7,15.5622,0.271449,-95.7566,213.808,1
6117,7,15.5615,0.272579,-95.7548,213.808,1
6118,5991,138.747,-29.8563,-30.8452,71.4779,1
6119,5389,31.8309,-2.52778,-87.8336,195.574,1
6120,3043,19.4434,0.262381,-93.6527,209.518,1
6121,5736,108.397,-28.4177,-45.7355,104.635,1
6122,5965,96.5901,-39.2046,-30.3782,108.319,1
6123,7,15.5623,0.271282,-95.7569,213.808,1
6124,14,29.7748,-1.96764,-88.9887,197.997,1
6125,5785,111.485,-29.3456,-44.1773,101.06,1
6126,7,15.5625,0.270739,-95.7574,213.808,1
6127,5305,135.158,-28.829,-31.8775,75.2917,1
6128,2210,129.296,-38.9997,-22.1064,74.8918,1
6129,7,15.5608,0.273766,-95.7527,213.808,1
6130,7,15.5625,0.271049,-95.7574,213.808,1
6131,7,15.5623,0.271335,-95.757,213.808,1
6132,7,15.5625,0.271054,-95.7573,213.808,1
6133,7,15.5622,0.271461,-95.7566,213.808,1
6134,7,15.5625,0.270983,-95.7572,213.808,1
6135,7,15.5605,0.274433,-95.7519,213.808,1
6136,7,15.5622,0.271374,-95.7566,213.808,1
6137,7,15.5608,0.27364,-95.7528,213.808,1
6138,7,15.5621,0.271499,-95.7563,213.808,1
6139,7,15.5622,0.271318,-95.7566,213.808,1
6140,14,29.7746,-1.96814,-88.9889,197.997,1
6141,3913,86.1731,-28.4885,-48.8755,125.73,1
6142,5714,105.311,-27.5183,-47.2285,108.176,1
6143,5714,105.31,-27.5225,-47.2328,108.178,1
6144,7,15.5626,0.270937,-95.7576,213.808,1
6145,7,15.5625,0.271003,-95.7571,213.808,1
6146,5598,120.363,-33.5142,-39.3196,90.3322,1
6147,7,15.5625,0.270929,-95.7572,213.808,1
6148,7,15.5625,0.270814,-95.7573,213.808,1
6149,7,15.5625,0.271034,-95.7574,213.808,1
6150,7,15.5625,0.271043,-95.7573,213.808,1
6151,7,15.5625,0.271015,-95.7572,213.808,1
6152,4528,177.845,-38.3189,-15.0146,29.2012,1
6153,7,15.5625,0.271016,-95.7574,213.808,1
6154,7,15.5605,0.274501,-95.7516,213.808,1
6155,7,15.5624,0.271027,-95.7571,213.808,1
6156,7,15.5625,0.27092,-95.7572,213.808,1
6157,7,15.5625,0.270895,-95.7573,213.808,1
6158,7,15.5623,0.27114,-95.7568,213.808,1
6159,7,15.5622,0.271479,-95.7566,213.808,1
6160,7,15.5624,0.271108,-95.757,213.808,1
6161,4632,46.231,-7.88874,-78.065,177.517,1
6162,7,15.5626,0.270843,-95.7575,213.808,1
6163,5389,31.8309,-2.52826,-87.8335,195.574,1
6164,5714,105.312,-27.5155,-47.2301,108.176,1
6165,7,15.5605,0.274797,-95.7515,213.808,1
6166,7,15.5605,0.274583,-95.7517,213.808,1
6167,5829,41.9531,-6.35799,-81.0322,182.892,1
6168,7,15.5621,0.271632,-95.7564,213.808,1
6169,7,15.5605,0.27474,-95.7516,213.808,1
6170,7,15.5625,0.270987,-95.7573,213.808,1
6171,7,15.5605,0.274501,-95.7517,213.808,1
6172,7,15.5622,0.271331,-95.7565,213.808,1
6173,5857,37.9718,-4.50421,-83.9376,188.065,1
6174,7,15.5624,0.271166,-95.7571,213.808,1
6175,4528,177.836,-38.3062,-14.9959,29.2039,1
6176,7,15.5605,0.275071,-95.7516,213.808,1
6177,7,15.5606,0.274792,-95.7517,213.808,1
6178,5857,37.9716,-4.50444,-83.9374,188.065,1
6179,5389,31.8309,-2.5265,-87.833,195.574,1
6180,14,29.7745,-1.96859,-88.9889,197.997,1
6181,5336,35.9113,-3.86083,-85.3104,190.609,1
6182,7,15.5624,0.270901,-95.7573,213.808,1
6183,7,15.5605,0.274535,-95.7516,213.808,1
6184,7,15.5622,0.271378,-95.7566,213.808,1
6185,7,15.5623,0.271084,-95.7569,213.808,1
6186,7,15.5605,0.274682,-95.7515,213.808,1
6187,7,15.5625,0.270911,-95.7574,213.808,1
6188,6114,218.662,-70.5246,-0.223061,27.7409,1
6189,6118,142.202,-30.7757,-29.3661,67.6205,1
6190,7,15.562,0.271687,-95.7561,213.808,1
6191,6104,207.77,-47.3004,-4.97871,9.61492,1
6192,4528,177.847,-38.3133,-15.0163,29.203,1
6193,14,29.7746,-1.96781,-88.9883,197.997,1
6194,26,53.707,-10.5412,-68.987,166.487,1
6195,7,15.5625,0.270801,-95.7573,213.808,1
6196,6181,37.9365,-4.64248,-83.9576,188.071,1
6197,5864,87.0395,-22.6195,-55.4795,128.793,1
6198,7,15.5625,0.271011,-95.7574,213.808,1
6199,5519,102.223,-26.6256,-48.6402,111.68,1
6200,7,15.5624,0.271039,-95.7571,213.808,1
6201,6044,33.8816,-3.13018,-86.5994,193.11,1
6202,5729,84.1045,-22.1805,-56.9699,132.103,1
6203,7,15.5606,0.274459,-95.7519,213.808,1
6204,6199,105.317,-27.5312,-47.2467,108.176,1
6205,7,15.5605,0.27454,-95.7516,213.808,1
6206,7,15.5625,0.270729,-95.7574,213.808,1
6207,7,15.5625,0.270902,-95.7574,213.808,1
6208,7,15.5626,0.270902,-95.7575,213.808,1
6209,5159,219.345,-62.841,-1.0048,23.2405,1
6210,7,15.5625,0.270792,-95.7573,213.808,1
6211,6044,33.8817,-3.1309,-86.6001,193.11,1
6212,7,15.5624,0.271062,-95.757,213.808,1
6213,4528,177.848,-38.3156,-15.0186,29.2025,1
6214,7,15.5625,0.270954,-95.7574,213.808,1
6215,6204,108.406,-28.4553,-45.7735,104.637,1
6216,7,15.5604,0.274557,-95.7512,213.808,1
6217,5857,37.9717,-4.50424,-83.9375,188.065,1
6218,7,15.5625,0.270948,-95.7574,213.808,1
6219,5857,37.9709,-4.50542,-83.9372,188.066,1
6220,6189,145.639,-31.7553,-27.8116,63.7298,1
6221,7,15.5624,0.270897,-95.7572,213.808,1
6222,7,15.5604,0.274716,-95.7513,213.808,1
6223,7,15.5625,0.270933,-95.7574,213.808,1
6224,6122,100.13,-39.9339,-29.535,104.631,1
6225,5729,84.1032,-22.1808,-56.9684,132.104,1
6226,7,15.5624,0.271005,-95.7572,213.808,1
6227,7,15.5625,0.27108,-95.7574,213.808,1
6228,6220,149.062,-32.7368,-26.1529,59.805,1
6229,5721,59.4499,-14.689,-68.8056,160.423,1
6230,7,15.5606,0.27435,-95.7519,213.808,1
6231,7,15.5604,0.274608,-95.7513,213.808,1
6232,7,15.5605,0.27475,-95.7515,213.808,1
6233,7,15.5625,0.270765,-95.7573,213.808,1
6234,5389,31.8309,-2.52851,-87.8338,195.574,1
6235,7,15.5623,0.271364,-95.7567,213.808,1
6236,7,15.5625,0.27095,-95.7574,213.808,1
6237,5510,131.804,-28.4852,-33.7506,79.0738,1
6238,7,15.5605,0.274724,-95.7516,213.808,1
6239,7,15.5625,0.271007,-95.7572,213.808,1
6240,7,15.5624,0.270974,-95.757,213.808,1
6241,7,15.5604,0.274599,-95.7514,213.808,1
6242,14,29.7746,-1.96794,-88.9886,197.997,1
6243,14,29.7748,-1.96771,-88.9889,197.997,1
6244,7,15.5625,0.271034,-95.7574,213.808,1
6245,5519,102.223,-26.6268,-48.6396,111.681,1
6246,7,15.5606,0.274758,-95.7519,213.808,1
6247,5969,81.2487,-21.5675,-58.4781,135.388,1
6248,6228,152.483,-33.7082,-24.4097,55.8489,1
6249,7,15.5607,0.274274,-95.7523,213.808,1
6250,6196,39.9518,-5.49204,-82.5425,185.498,1
6251,7,15.5623,0.271324,-95.7567,213.808,1
6252,6189,145.636,-31.7566,-27.8076,63.7299,1
6253,7,15.5604,0.274541,-95.7514,213.808,1
6254,7,15.5607,0.274108,-95.7524,213.808,1
6255,7,15.5625,0.271041,-95.7573,213.808,1
6256,6204,108.405,-28.4512,-45.7705,104.637,1
6257,6247,84.1622,-22.2373,-57.1227,132.107,1
6258,7,15.5623,0.271021,-95.757,213.808,1
6259,7,15.5623,0.271291,-95.7569,213.808,1
6260,7,15.5624,0.271212,-95.7572,213.808,1
6261,4079,75.5959,-20.1213,-61.2698,141.856,1
6262,7,15.5604,0.274718,-95.7515,213.808,1
6263,7,15.5605,0.274754,-95.7514,213.808,1
6264,14,29.7746,-1.96805,-88.9885,197.997,1
6265,6204,108.406,-28.4545,-45.7726,104.637,1
6266,14,29.7747,-1.96771,-88.9887,197.997,1
6267,7,15.5607,0.273807,-95.7525,213.808,1
6268,7,15.5622,0.271328,-95.7566,213.808,1
6269,7,15.5624,0.270949,-95.7572,213.808,1
6270,7,15.5624,0.271021,-95.7571,213.808,1
6271,6118,142.199,-30.7735,-29.3634,67.6224,1
6272,7,15.5623,0.271209,-95.7568,213.808,1
6273,7,15.5625,0.270941,-95.7574,213.808,1
6274,7,15.5625,0.271073,-95.7573,213.808,1
6275,7,15.5625,0.27105,-95.7575,213.808,1
6276,14,29.7744,-1.96863,-88.9886,197.997,1
6277,7,15.5626,0.270891,-95.7575,213.808,1
6278,7,15.5625,0.27089,-95.7574,213.808,1
6279,7,15.5622,0.271146,-95.7568,213.808,1
6280,7,15.5626,0.270972,-95.7576,213.808,1
6281,7,15.5624,0.270968,-95.7572,213.808,1
6282,7,15.5623,0.271177,-95.7569,213.808,1
6283,6161,48.2838,-9.01011,-76.5395,174.804,1
6284,7,15.5625,0.270809,-95.7574,213.808,1
6285,7,15.5623,0.271339,-95.7567,213.808,1
6286,7,15.5622,0.271531,-95.7566,213.808,1
6287,7,15.5625,0.270976,-95.7575,213.808,1
6288,6257,87.1328,-22.8606,-55.7923,128.796,1
6289,6181,37.9365,-4.64238,-83.9575,188.071,1
6290,5300,114.408,-30.8309,-42.6354,97.5254,1
6291,14,29.7746,-1.96781,-88.9886,197.997,1
6292,7,15.5625,0.27091,-95.7573,213.808,1
6293,7,15.5625,0.270837,-95.7573,213.808,1
6294,7,15.5604,0.274674,-95.7513,213.808,1
6295,7,15.5622,0.271354,-95.7567,213.808,1
6296,7,15.5605,0.275008,-95.7515,213.808,1
6297,7,15.5606,0.274146,-95.752,213.808,1
6298,7,15.5625,0.270944,-95.7573,213.808,1
6299,7,15.5606,0.274308,-95.7521,213.808,1
6300,7,15.5625,0.270824,-95.7573,213.808,1
6301,4629,31.8286,-2.53645,-87.8335,195.574,1
6302,7,15.5625,0.270976,-95.7572,213.808,1
6303,7,15.5625,0.270988,-95.7573,213.808,1
6304,7,15.5623,0.271318,-95.7569,213.808,1
6305,7,15.5623,0.271206,-95.7569,213.808,1
6306,7,15.5618,0.272,-95.7556,213.808,1
6307,7,15.5624,0.270921,-95.7571,213.808,1
6308,7,15.5623,0.271034,-95.757,213.808,1
6309,7,15.5625,0.270893,-95.7573,213.808,1
6310,6196,39.9517,-5.48924,-82.5412,185.499,1
6311,6301,33.8742,-3.15905,-86.6012,193.11,1
6312,7,15.5605,0.274374,-95.7518,213.808,1
6313,7,15.5626,0.270963,-95.7576,213.808,1
6314,7,15.5625,0.27079,-95.7574,213.808,1
6315,7,15.5624,0.271116,-95.7571,213.808,1
6316,5774,123.358,-34.7162,-37.4813,86.6743,1
6317,5505,117.395,-32.1674,-41.0111,93.9334,1
6318,7,15.5605,0.274403,-95.7517,213.808,1
6319,6204,108.405,-28.4482,-45.7717,104.638,1
6320,7,15.5626,0.270897,-95.7575,213.808,1
6321,4690,207.761,-47.3379,-4.98503,9.60066,1
6322,4191,17.5232,0.246871,-94.8044,211.685,1
6323,4528,177.845,-38.3162,-15.0131,29.2016,1
6324,5655,218.983,-62.9172,-1.30107,22.9982,1
6325,5154,64.3247,-17.0533,-65.9098,154.394,1
6326,4562,216.781,-55.4441,-2.41529,17.8069,1
6327,7,15.5622,0.271435,-95.7565,213.808,1
6328,7,15.5624,0.271078,-95.7571,213.808,1
6329,4445,214.282,-52.3243,-3.23952,14.8281,1
6330,7,15.5622,0.27119,-95.7567,213.808,1
6331,7,15.5624,0.270971,-95.7571,213.808,1
6332,542,68.5891,-20.7187,-55.574,145.653,1
6333,7,15.5622,0.271242,-95.7567,213.808,1
6334,6167,43.965,-7.17831,-79.4198,180.245,1
6335,5857,37.9717,-4.50433,-83.9376,188.065,1
6336,6204,108.404,-28.4508,-45.7689,104.638,1
6337,4515,204.087,-46.0728,-6.4285,8.57061,1
6338,7,15.5625,0.270845,-95.7574,213.808,1
6339,7,15.5626,0.271065,-95.7577,213.808,1
6340,7,15.5607,0.274303,-95.7521,213.808,1
6341,2210,129.291,-39.0089,-22.0952,74.8916,1
6342,5862,61.9026,-15.8375,-67.4012,157.419,1
6343,6288,90.1224,-23.4751,-54.4174,125.451,1
6344,7,15.5624,0.271191,-95.7571,213.808,1
6345,7,15.5625,0.270759,-95.7573,213.808,1
6346,7,15.5625,0.270957,-95.7574,213.808,1
6347,7,15.5623,0.271166,-95.7568,213.808,1
6348,7,15.5626,0.270962,-95.7575,213.808,1
6349,7,15.5625,0.270812,-95.7574,213.808,1
6350,14,29.7746,-1.96812,-88.9887,197.997,1
6351,14,29.7744,-1.96814,-88.9881,197.997,1
6352,7,15.5624,0.270944,-95.7572,213.808,1
6353,7,15.5605,0.274811,-95.7514,213.808,1
6354,7,15.5606,0.274819,-95.7519,213.808,1
6355,6343,93.1121,-24.1047,-52.972,122.072,1
6356,7,15.5605,0.27446,-95.7518,213.808,1
6357,14,29.7745,-1.96827,-88.9885,197.997,1
6358,7,15.5624,0.271157,-95.757,213.808,1
6359,6167,43.9653,-7.17835,-79.4203,180.245,1
6360,7,15.5624,0.270926,-95.7572,213.808,1
6361,3041,81.3469,-20.5661,-58.1279,135.365,1
6362,7,15.5625,0.270992,-95.7572,213.808,1
6363,7,15.5625,0.270797,-95.7574,213.808,1
6364,5389,31.8308,-2.52804,-87.8333,195.574,1
6365,5888,78.9745,-26.6837,-35.8788,128.367,1
6366,7,15.5625,0.270812,-95.7574,213.808,1
6367,6125,114.573,-30.2848,-42.5481,97.4512,1
6368,7,15.5606,0.274223,-95.7519,213.808,1
6369,7,15.5624,0.271126,-95.7572,213.808,1
6370,7,15.5625,0.270973,-95.7573,213.808,1
6371,7,15.5624,0.27114,-95.7571,213.808,1
6372,7,15.5605,0.274451,-95.7516,213.808,1
6373,6355,96.0928,-24.7291,-51.4204,118.657,1
6374,7,15.5624,0.271064,-95.7571,213.808,1
6375,7,15.5625,0.271126,-95.7573,213.808,1
6376,6204,108.406,-28.4461,-45.7726,104.638,1
6377,6220,149.063,-32.7462,-26.1562,59.8028,1
6378,5829,41.9531,-6.35857,-81.0323,182.892,1
6379,7,15.5624,0.271115,-95.7571,213.808,1
6380,7,15.5625,0.270973,-95.7574,213.808,1
6381,7,15.5624,0.271244,-95.7571,213.808,1
6382,7,15.5606,0.274192,-95.752,213.808,1
6383,7,15.5623,0.271182,-95.7568,213.808,1
6384,3851,196.621,-43.3416,-8.72813,11.4863,1
6385,7,15.5625,0.270775,-95.7573,213.808,1
6386,7,15.5624,0.271206,-95.7571,213.808,1
6387,7,15.5622,0.271376,-95.7566,213.808,1
6388,7,15.5624,0.271002,-95.7571,213.808,1
6389,5620,219.376,-66.7319,-0.510609,25.6053,1
6390,5969,81.2482,-21.5688,-58.4763,135.388,1
6391,7,15.5626,0.271117,-95.7575,213.808,1
6392,7,15.562,0.271652,-95.7562,213.808,1
6393,2919,180.752,-32.3982,-6.52506,26.8862,1
6394,7,15.562,0.271892,-95.756,213.808,1
6395,7,15.5605,0.27439,-95.7516,213.808,1
6396,7,15.5625,0.270887,-95.7573,213.808,1
6397,7,15.5623,0.271116,-95.7568,213.808,1
6398,7,15.5623,0.271145,-95.7569,213.808,1
6399,7,15.5622,0.271487,-95.7565,213.808,1
6400,7,15.5623,0.271124,-95.7569,213.808,1
6401,7,15.5606,0.274196,-95.7519,213.808,1
6402,7,15.5625,0.27098,-95.7574,213.808,1
6403,3306,76.7602,-24.3217,-37.8157,131.444,1
6404,7,15.5623,0.271156,-95.7568,213.808,1
6405,7,15.5621,0.27149,-95.7563,213.808,1
6406,7,15.5605,0.27425,-95.7518,213.808,1
6407,5389,31.8308,-2.5282,-87.8334,195.574,1
6408,5694,218.53,-66.7072,-1.02713,24.971,1
6409,7,15.5604,0.274701,-95.7513,213.808,1
6410,7,15.5623,0.271307,-95.7568,213.808,1
6411,7,15.5625,0.270882,-95.7573,213.808,1
6412,7,15.5625,0.27106,-95.7575,213.808,1
6413,7,15.5625,0.271166,-95.7575,213.808,1
6414,14,29.7747,-1.96777,-88.9887,197.997,1
6415,7,15.5626,0.271026,-95.7576,213.808,1
6416,14,29.7746,-1.96763,-88.9885,197.997,1
6417,7,15.5624,0.271189,-95.7571,213.808,1
6418,5774,123.36,-34.7081,-37.4817,86.6744,1
6419,5336,35.9113,-3.86076,-85.3103,190.609,1
6420,7,15.5625,0.270836,-95.7573,213.808,1
6421,7,15.5619,0.271836,-95.7558,213.808,1
6422,7,15.5625,0.270901,-95.7573,213.808,1
6423,2199,31.8334,-2.51047,-87.829,195.574,1
6424,3836,192.884,-42.1338,-9.95279,14.5457,1
6425,7,15.5604,0.27474,-95.7514,213.808,1
6426,7,15.5625,0.270995,-95.7573,213.808,1
6427,7,15.5626,0.270838,-95.7575,213.808,1
6428,6044,33.8819,-3.13055,-86.6003,193.11,1
6429,4562,216.791,-55.4382,-2.41073,17.8139,1
6430,7,15.5625,0.270962,-95.7573,213.808,1
6431,7,15.5619,0.271759,-95.7559,213.808,1
6432,7,15.5624,0.271169,-95.757,213.808,1
6433,7,15.5625,0.270828,-95.7573,213.808,1
6434,6122,100.127,-39.9281,-29.5258,104.632,1
6435,7,15.5625,0.271052,-95.7572,213.808,1
6436,7,15.5625,0.270902,-95.7573,213.808,1
6437,7,15.5605,0.274562,-95.7515,213.808,1
6438,5885,35.9343,-3.77639,-85.304,190.607,1
6439,7,15.5624,0.271227,-95.7572,213.808,1
6440,6288,90.1184,-23.4783,-54.4129,125.452,1
6441,4562,216.785,-55.44,-2.40542,17.8076,1
6442,7,15.5625,0.270995,-95.7574,213.808,1
6443,7,15.5626,0.270967,-95.7576,213.808,1
6444,7,15.5605,0.274357,-95.7518,213.808,1
6445,6343,93.1127,-24.107,-52.976,122.073,1
6446,7,15.5625,0.271031,-95.7574,213.808,1
6447,7,15.5605,0.274535,-95.7516,213.808,1
6448,7,15.5605,0.274352,-95.7518,213.808,1
6449,5898,126.341,-35.9169,-35.5347,82.9862,1
6450,7,15.5625,0.271087,-95.7574,213.808,1
6451,7,15.5625,0.270991,-95.7573,213.808,1
6452,7,15.5625,0.270879,-95.7574,213.808,1
6453,7,15.5624,0.270985,-95.757,213.808,1
6454,7,15.5624,0.271222,-95.7571,213.808,1
6455,7,15.5625,0.270724,-95.7574,213.808,1
6456,7,15.5606,0.274455,-95.7518,213.808,1
6457,7,15.5624,0.271272,-95.7571,213.808,1
6458,7,15.5622,0.271496,-95.7565,213.808,1
6459,7,15.5624,0.271045,-95.7572,213.808,1
6460,7,15.5626,0.270764,-95.7574,213.808,1
6461,7,15.5604,0.274786,-95.7515,213.808,1
6462,5539,42.1308,-5.90645,-81.0489,182.855,1
6463,7,15.5625,0.270761,-95.7574,213.808,1
6464,7,15.5626,0.270944,-95.7575,213.808,1
6465,7,15.5624,0.27094,-95.7572,213.808,1
6466,2793,74.7266,-22.3019,-40.2463,134.463,1
6467,5655,218.978,-62.9162,-1.30646,22.9931,1
6468,7,15.5606,0.274147,-95.7519,213.808,1
6469,6044,33.8824,-3.1299,-86.6007,193.11,1
6470,14,29.7746,-1.96782,-88.9884,197.997,1
6471,5777,87.2062,-33.6087,-32.8976,118.631,1
6472,7,15.5606,0.274133,-95.7521,213.808,1
6473,7,15.5622,0.271236,-95.7567,213.808,1
6474,7,15.5604,0.274496,-95.7513,213.808,1
6475,7,15.5606,0.274693,-95.7518,213.808,1
6476,6329,216.746,-55.4779,-2.48575,17.7934,1
6477,6288,90.1211,-23.4797,-54.4187,125.452,1
6478,7,15.5622,0.271447,-95.7567,213.808,1
6479,7,15.5625,0.270951,-95.7572,213.808,1
6480,7,15.5604,0.274643,-95.7514,213.808,1
6481,7,15.5626,0.270882,-95.7575,213.808,1
6482,7,15.5623,0.271195,-95.7569,213.808,1
6483,7,15.5625,0.271034,-95.7572,213.808,1
6484,6196,39.9519,-5.49079,-82.5421,185.498,1
6485,7,15.5623,0.271238,-95.7569,213.808,1
6486,7,15.5604,0.274446,-95.7514,213.808,1
6487,7,15.5626,0.270992,-95.7575,213.808,1
6488,14,29.7746,-1.96861,-88.9893,197.997,1
6489,7,15.5624,0.271098,-95.7571,213.808,1
6490,5108,200.312,-44.2567,-7.15821,9.18278,1
6491,7,15.5625,0.270847,-95.7574,213.808,1
6492,7,15.5624,0.271118,-95.7571,213.808,1
6493,7,15.5606,0.274414,-95.7518,213.808,1
6494,6199,105.317,-27.5307,-47.2467,108.176,1
6495,7,15.5625,0.271161,-95.7574,213.808,1
6496,5264,114.417,-30.8383,-42.6393,97.5175,1
6497,6403,78.9733,-26.6861,-35.8771,128.367,1
6498,6337,207.777,-47.2838,-4.98388,9.62831,1
6499,6044,33.8818,-3.13084,-86.6005,193.11,1
6500,7,15.5606,0.274097,-95.7521,213.808,1
6501,7,15.5625,0.270909,-95.7573,213.808,1
6502,7,15.5624,0.271098,-95.757,213.808,1
6503,7,15.5624,0.271214,-95.7572,213.808,1
6504,7,15.5622,0.271411,-95.7568,213.808,1
6505,7,15.5624,0.27109,-95.757,213.808,1
6506,6445,96.1065,-24.7355,-51.4563,118.659,1
6507,7,15.5604,0.274749,-95.7514,213.808,1
6508,7,15.5625,0.27081,-95.7574,213.808,1
6509,7,15.5605,0.274404,-95.7516,213.808,1
6510,7,15.5625,0.270984,-95.7574,213.808,1
6511,7,15.5624,0.271273,-95.7571,213.808,1
6512,7,15.5625,0.270746,-95.7574,213.808,1
6513,7,15.5604,0.274542,-95.7514,213.808,1
6514,6220,149.062,-32.7468,-26.1513,59.8019,1
6515,14,29.7743,-1.96827,-88.9881,197.997,1
6516,7,15.5605,0.274549,-95.7517,213.808,1
6517,7,15.5624,0.270955,-95.7571,213.808,1
6518,7,15.5607,0.274209,-95.7522,213.808,1
6519,6044,33.882,-3.13039,-86.6003,193.11,1
6520,7,15.5624,0.271017,-95.7572,213.808,1
6521,5389,31.8308,-2.52767,-87.8332,195.574,1
6522,7,15.5621,0.271631,-95.7563,213.808,1
6523,7,15.5626,0.270934,-95.7575,213.808,1
6524,7,15.5623,0.271301,-95.7568,213.808,1
6525,6445,96.1056,-24.7359,-51.4546,118.659,1
6526,7,15.5626,0.270877,-95.7575,213.808,1
6527,7,15.5625,0.270803,-95.7574,213.808,1
6528,7,15.5624,0.271063,-95.7571,213.808,1
6529,6181,37.9364,-4.64281,-83.9579,188.071,1
6530,3039,78.48,-20.1847,-59.6356,138.609,1
6531,4079,75.5939,-20.1254,-61.2664,141.855,1
6532,7,15.5625,0.2711,-95.7573,213.808,1
6533,7,15.5623,0.271128,-95.7569,213.808,1
6534,7,15.5625,0.27079,-95.7574,213.808,1
6535,7,15.5625,0.270821,-95.7572,213.808,1
6536,7,15.5605,0.274873,-95.7514,213.808,1
6537,6408,217.118,-70.1578,-0.89024,26.4604,1
6538,7,15.5625,0.27087,-95.7573,213.808,1
6539,6316,126.346,-35.8977,-35.5343,82.9845,1
6540,7,15.5605,0.274834,-95.7515,213.808,1
6541,7,15.5625,0.270963,-95.7573,213.808,1
6542,6114,218.667,-70.5274,-0.225039,27.7465,1
6543,2928,59.5019,-14.6598,-68.8761,160.414,1
6544,7,15.5625,0.27095,-95.7572,213.808,1
6545,7,15.5626,0.27083,-95.7574,213.808,1
6546,7,15.5605,0.274787,-95.7514,213.808,1
6547,7,15.5622,0.271527,-95.7566,213.808,1
6548,7,15.5607,0.274016,-95.7523,213.808,1
6549,7,15.5625,0.270942,-95.7574,213.808,1
6550,7,15.5606,0.27435,-95.7518,213.808,1
6551,5916,52.0671,-10.727,-72.2444,169.251,1
6552,7,15.5625,0.270962,-95.7575,213.808,1
6553,7,15.5624,0.271057,-95.7572,213.808,1
6554,7,15.5624,0.271097,-95.7573,213.808,1
6555,3039,78.4804,-20.1832,-59.6352,138.609,1
6556,7,15.5625,0.270842,-95.7574,213.808,1
6557,7,15.5625,0.271018,-95.7574,213.808,1
6558,3663,69.986,-18.603,-63.782,148.181,1
6559,7,15.5625,0.270807,-95.7574,213.808,1
6560,7,15.5625,0.271095,-95.7573,213.808,1
6561,7,15.5626,0.270914,-95.7575,213.808,1
6562,7,15.5617,0.272102,-95.7554,213.808,1
6563,7,15.5624,0.27101,-95.7571,213.808,1
6564,7,15.5607,0.274078,-95.7523,213.808,1
6565,7,15.5604,0.27475,-95.7514,213.808,1
6566,7,15.5625,0.270929,-95.7574,213.808,1
